id,food_no,ingre_no
2104,183,16
2105,183,60
2106,183,218
2107,183,392
2108,183,399
2109,183,420
2110,183,584
2111,183,596
2112,183,743
2113,183,1080
2114,183,1166
2115,184,114
2116,184,219
2117,184,318
2118,184,496
2119,184,743
2120,184,1166
2121,185,229
2122,185,71
2123,185,76
2124,185,226
2125,185,318
2126,185,429
2127,185,484
2128,185,563
2129,185,641
2130,185,736
2131,185,743
2132,185,748
2133,185,1038
2134,185,1080
2135,185,182
2136,185,1097
2137,185,218
2138,185,222
2139,185,207
2140,185,369
2141,185,370
2142,185,556
2143,185,558
2144,185,935
2145,185,77
2146,185,16
2147,185,82
2148,185,83
2149,185,270
2150,185,596
2151,185,894
2152,185,1166
2153,185,164
2154,185,281
2155,185,383
2156,185,182
2157,185,189
2158,185,280
2159,185,980
2160,185,1037
2161,186,16
2162,186,82
2163,186,84
2164,186,213
2165,186,235
2166,186,236
2167,186,412
2168,186,584
2169,186,935
2170,186,980
2171,187,229
2172,187,281
2173,187,76
2174,187,318
2175,187,563
2176,187,743
2177,187,1038
2178,187,1080
2179,187,1097
2180,187,218
2181,187,222
2182,187,207
2183,187,935
2184,187,604
2185,187,16
2186,187,596
2187,187,894
2188,187,1166
2189,187,78
2190,187,23
2191,187,416
2192,187,383
2193,187,235
2194,187,369
2195,187,189
2196,187,980
2197,187,839
2198,187,226
2199,187,109
2200,188,405
2201,188,936
2202,188,318
2203,188,743
2204,188,1080
2205,188,218
2206,188,448
2207,188,1037
2208,188,16
2209,188,83
2210,188,596
2211,188,1067
2212,188,1166
2213,188,78
2214,188,409
2215,188,880
2216,188,395
2217,188,584
2218,188,563
2219,188,679
2220,188,797
2221,188,935
2222,188,980
2223,188,82
2224,188,114
2225,188,1084
2226,188,242
2227,188,76
2228,188,823
2229,188,1006
2230,188,312
2231,188,1000
2232,189,16
2233,189,114
2234,189,194
2235,189,218
2236,189,236
2237,189,392
2238,189,584
2239,189,1166
2240,190,405
2241,190,395
2242,190,584
2243,190,936
2244,190,318
2245,190,563
2246,190,743
2247,190,218
2248,190,679
2249,190,797
2250,190,1037
2251,190,980
2252,190,16
2253,190,83
2254,190,114
2255,190,596
2256,190,1067
2257,190,1127
2258,190,1166
2259,190,242
2260,190,76
2261,190,1111
2262,190,935
2263,190,82
2264,190,332
2265,190,1006
2266,190,1084
2267,190,1000
2268,190,409
2269,191,16
2270,191,24
2271,191,114
2272,191,187
2273,191,194
2274,191,213
2275,191,392
2276,191,584
2277,191,811
2278,191,980
2279,191,1127
2280,192,405
2281,192,395
2282,192,584
2283,192,318
2284,192,563
2285,192,743
2286,192,218
2287,192,448
2288,192,679
2289,192,797
2290,192,1037
2291,192,980
2292,192,16
2293,192,82
2294,192,83
2295,192,596
2296,192,1006
2297,192,1067
2298,192,1127
2299,192,1166
2300,192,409
2301,192,242
2302,192,76
2303,192,935
2304,192,114
2305,192,332
2306,192,1084
2307,193,23
2308,193,395
2309,193,584
2310,193,76
2311,193,226
2312,193,284
2313,193,318
2314,193,563
2315,193,743
2316,193,1080
2317,193,182
2318,193,182
2319,193,1097
2320,193,218
2321,193,16
2322,193,82
2323,193,83
2324,193,332
2325,193,596
2326,193,894
2327,193,1166
2328,193,936
2329,193,736
2330,193,935
2331,193,362
2332,193,1037
2333,194,362
2334,194,395
2335,194,936
2336,194,76
2337,194,226
2338,194,318
2339,194,563
2340,194,743
2341,194,1080
2342,194,1111
2343,194,1049
2344,194,280
2345,194,317
2346,194,797
2347,194,935
2348,194,1037
2349,194,604
2350,194,16
2351,194,82
2352,194,83
2353,194,596
2354,194,894
2355,194,1166
2356,195,82
2357,195,83
2358,195,194
2359,195,220
2360,195,584
2361,195,1080
2362,195,16
2363,195,935
2364,195,980
2365,195,1073
2366,195,1075
2367,195,1166
2368,196,16
2369,196,83
2370,196,332
2371,196,392
2372,196,584
2373,196,596
2374,196,604
2375,196,668
2376,196,736
2377,196,792
2378,196,1168
2379,197,960
2380,197,416
2381,197,835
2382,197,318
2383,197,484
2384,197,563
2385,197,235
2386,197,218
2387,197,604
2388,197,596
2389,197,1166
2390,198,16
2391,198,64
2392,198,194
2393,198,219
2394,198,332
2395,198,397
2396,198,496
2397,198,792
2398,198,1166
2399,199,23
2400,199,82
2401,199,83
2402,199,107
2403,199,211
2404,199,226
2405,199,236
2406,199,318
2407,199,392
2408,199,584
2409,199,743
2410,199,979
2411,200,362
2412,200,23
2413,200,64
2414,200,395
2415,200,584
2416,200,936
2417,200,226
2418,200,318
2419,200,563
2420,200,736
2421,200,743
2422,200,1080
2423,200,1111
2424,200,1147
2425,200,218
2426,200,935
2427,200,1037
2428,200,16
2429,200,82
2430,200,83
2431,200,114
2432,200,332
2433,200,596
2434,200,1166
2435,200,76
2436,200,823
2437,200,1067
2438,201,212
2439,201,217
2440,201,226
2441,201,236
2442,201,420
2443,201,222
2444,201,596
2445,201,16
2446,201,935
2447,202,16
2448,202,83
2449,202,114
2450,202,194
2451,202,211
2452,202,236
2453,202,332
2454,202,338
2455,202,392
2456,202,584
2457,202,935
2458,202,1038
2459,202,1073
2460,203,16
2461,203,23
2462,203,83
2463,203,194
2464,203,211
2465,203,318
2466,203,338
2467,203,584
2468,203,596
2469,203,669
2470,203,743
2471,203,935
2472,203,1012
2473,203,1080
2474,203,1166
2475,204,60
2476,204,219
2477,204,399
2478,204,564
2479,204,584
2480,204,596
2481,204,880
2482,204,919
2483,204,1168
2484,205,16
2485,205,226
2486,205,392
2487,205,399
2488,205,584
2489,205,129
2490,205,810
2491,205,935
2492,206,23
2493,206,76
2494,206,139
2495,206,190
2496,206,194
2497,206,236
2498,206,668
2499,206,743
2500,206,957
2501,206,979
2502,206,16
2503,206,83
2504,206,108
2505,206,187
2506,206,194
2507,206,231
2508,206,236
2509,206,238
2510,206,275
2511,206,368
2512,206,383
2513,206,392
2514,206,563
2515,206,596
2516,206,686
2517,206,743
2518,206,911
2519,206,979
2520,206,980
2521,206,1097
2522,206,1147
2523,206,1151
2524,207,880
2525,207,395
2526,207,584
2527,207,281
2528,207,291
2529,207,936
2530,207,76
2531,207,226
2532,207,284
2533,207,318
2534,207,396
2535,207,563
2536,207,743
2537,207,1038
2538,207,1080
2539,207,182
2540,207,231
2541,207,369
2542,207,398
2543,207,189
2544,207,280
2545,207,935
2546,207,16
2547,207,82
2548,207,83
2549,207,270
2550,207,332
2551,207,596
2552,207,894
2553,207,1166
2554,208,236
2555,208,318
2556,208,383
2557,208,396
2558,208,563
2559,208,568
2560,208,596
2561,208,604
2562,208,686
2563,208,743
2564,208,1038
2565,209,24
2566,209,83
2567,209,107
2568,209,187
2569,209,194
2570,209,340
2571,209,366
2572,209,392
2573,209,584
2574,209,919
2575,209,979
2576,209,980
2577,209,1166
2578,210,16
2579,210,82
2580,210,83
2581,210,194
2582,210,332
2583,210,392
2584,210,564
2585,210,792
2586,210,935
2587,210,1073
2588,210,1100
2589,210,1166
2590,211,40
2591,211,107
2592,211,238
2593,211,280
2594,211,332
2595,211,596
2596,212,395
2597,212,584
2598,212,936
2599,212,76
2600,212,239
2601,212,318
2602,212,563
2603,212,1080
2604,212,280
2605,212,935
2606,212,1037
2607,212,16
2608,212,82
2609,212,83
2610,213,395
2611,213,584
2612,213,936
2613,213,76
2614,213,239
2615,213,318
2616,213,396
2617,213,1080
2618,213,935
2619,213,16
2620,213,82
2621,213,83
2622,213,596
2623,213,669
2624,213,894
2625,214,427
2626,214,604
2627,214,567
2628,215,16
2629,215,55
2630,215,243
2631,215,392
2632,215,484
2633,215,669
2634,215,743
2635,215,1080
2636,216,63
2637,216,584
2638,216,668
2639,217,244
2640,217,596
2641,217,935
2642,218,82
2643,218,83
2644,218,138
2645,218,236
2646,218,318
2647,218,584
2648,218,596
2649,218,669
2650,218,1074
2651,219,138
2652,219,194
2653,219,199
2654,219,244
2655,219,584
2656,219,596
2657,219,669
2658,219,781
2659,219,935
2660,219,1073
2661,220,242
2662,220,596
2663,220,794
2664,220,796
2665,220,563
2666,220,1168
2667,221,16
2668,221,236
2669,221,246
2670,221,392
2671,221,563
2672,221,584
2673,221,668
2674,221,975
2675,221,604
2676,221,1151
2677,222,247
2678,223,82
2679,223,138
2680,223,194
2681,223,270
2682,223,340
2683,223,792
2684,223,935
2685,223,1107
2686,224,16
2687,224,83
2688,224,212
2689,224,217
2690,224,226
2691,224,247
2692,224,484
2693,224,743
2694,224,781
2695,224,935
2696,224,1073
2697,224,1089
2698,225,132
2699,225,202
2700,225,420
2701,225,658
2702,225,735
2703,225,935
2704,225,1073
2705,226,395
2706,226,584
2707,226,936
2708,226,226
2709,226,248
2710,226,318
2711,226,743
2712,226,1089
2713,226,338
2714,226,280
2715,226,935
2716,226,522
2717,226,82
2718,226,83
2719,226,270
2720,226,596
2721,226,669
2722,226,781
2723,226,1066
2724,226,1080
2725,226,424
2726,226,514
2727,226,16
2728,226,370
2729,226,986
2730,227,82
2731,227,83
2732,227,248
2733,227,340
2734,227,584
2735,227,669
2736,227,743
2737,227,935
2738,227,1073
2739,228,136
2740,228,248
2741,228,392
2742,228,596
2743,228,781
2744,228,894
2745,228,961
2746,228,1080
2747,229,16
2748,229,60
2749,229,71
2750,229,82
2751,229,194
2752,229,226
2753,229,244
2754,229,280
2755,229,420
2756,229,596
2757,229,658
2758,229,668
2759,229,723
2760,229,935
2761,229,1038
2762,229,360
2763,229,360
2764,229,395
2765,229,584
2766,229,281
2767,229,936
2768,229,318
2769,229,383
2770,229,484
2771,229,549
2772,229,563
2773,229,743
2774,229,781
2775,229,991
2776,229,1080
2777,229,1147
2778,229,64
2779,229,182
2780,229,1105
2781,229,595
2782,229,207
2783,229,132
2784,229,317
2785,229,1037
2786,229,522
2787,229,83
2788,229,669
2789,229,894
2790,229,1166
2791,230,768
2792,230,60
2793,230,406
2794,230,1080
2795,230,323
2796,230,309
2797,230,198
2798,231,226
2799,231,383
2800,231,522
2801,231,563
2802,231,570
2803,231,596
2804,231,927
2805,231,1075
2806,232,83
2807,232,107
2808,232,108
2809,232,187
2810,232,236
2811,232,253
2812,232,194
2813,232,383
2814,232,392
2815,232,743
2816,232,919
2817,232,596
2818,232,980
2819,232,1168
2820,233,405
2821,233,154
2822,233,584
2823,233,936
2824,233,226
2825,233,318
2826,233,563
2827,233,743
2828,233,784
2829,233,1084
2830,233,306
2831,233,307
2832,233,1086
2833,233,207
2834,233,372
2835,233,679
2836,233,1037
2837,233,980
2838,233,323
2839,233,596
2840,233,669
2841,233,1166
2842,233,56
2843,234,83
2844,234,194
2845,234,236
2846,234,253
2847,234,270
2848,234,275
2849,234,383
2850,234,743
2851,234,828
2852,235,405
2853,235,76
2854,235,1080
2855,235,207
2856,235,372
2857,235,679
2858,235,789
2859,235,823
2860,235,1037
2861,235,596
2862,235,1166
2863,236,395
2864,236,584
2865,236,76
2866,236,318
2867,236,383
2868,236,563
2869,236,743
2870,236,1080
2871,236,372
2872,236,935
2873,236,16
2874,236,82
2875,236,83
2876,236,332
2877,236,596
2878,236,894
2879,236,1166
2880,237,275
2881,237,76
2882,237,318
2883,237,383
2884,237,384
2885,237,396
2886,237,563
2887,237,686
2888,237,743
2889,237,1038
2890,237,1080
2891,237,1097
2892,237,369
2893,237,372
2894,237,189
2895,237,980
2896,237,82
2897,237,83
2898,237,270
2899,237,596
2900,237,894
2901,237,1166
2902,238,16
2903,238,75
2904,238,236
2905,238,253
2906,238,318
2907,238,392
2908,238,584
2909,238,596
2910,238,743
2911,238,935
2912,238,961
2913,238,979
2914,238,1038
2915,238,1166
2916,239,24
2917,239,154
2918,239,194
2919,239,236
2920,239,200
2921,239,392
2922,239,554
2923,239,332
2924,239,584
2925,239,919
2926,239,935
2927,239,1166
2928,240,16
2929,240,194
2930,240,337
2931,240,567
2932,240,935
2933,240,980
2934,240,1166
2935,241,395
2936,241,584
2937,241,936
2938,241,318
2939,241,563
2940,241,743
2941,241,1080
2942,241,424
2943,241,514
2944,241,1049
2945,241,263
2946,241,935
2947,241,1037
2948,241,77
2949,241,522
2950,241,16
2951,241,332
2952,241,894
2953,241,1166
2954,241,154
2955,241,1084
2956,241,307
2957,241,338
2958,241,1086
2959,241,980
2960,241,114
2961,241,1067
2962,241,1127
2963,241,409
2964,242,15
2965,242,23
2966,242,82
2967,242,83
2968,242,236
2969,242,254
2970,242,262
2971,242,584
2972,242,743
2973,242,792
2974,242,919
2975,242,935
2976,242,1166
2977,243,16
2978,243,194
2979,243,207
2980,243,543
2981,243,332
2982,243,584
2983,243,743
2984,243,152
2985,243,153
2986,243,263
2987,243,318
2988,243,358
2989,243,392
2990,243,395
2991,243,604
2992,243,743
2993,244,16
2994,244,194
2995,244,207
2996,244,543
2997,244,332
2998,244,584
2999,244,743
3000,245,82
3001,245,83
3002,245,134
3003,245,194
3004,245,236
3005,245,263
3006,245,329
3007,245,332
3008,245,792
3009,245,129
3010,245,1073
3011,245,1166
3012,246,82
3013,246,107
3014,246,135
3015,246,194
3016,246,236
3017,246,263
3018,246,392
3019,246,399
3020,246,596
3021,246,670
3022,246,743
3023,246,935
3024,246,975
3025,246,1166
3026,247,83
3027,247,107
3028,247,134
3029,247,236
3030,247,263
3031,247,270
3032,247,392
3033,247,564
3034,247,584
3035,247,743
3036,247,979
3037,247,980
3038,247,1168
3039,248,182
3040,248,263
3041,248,430
3042,248,596
3043,248,1078
3044,248,1166
3045,249,360
3046,249,464
3047,249,960
3048,249,880
3049,249,395
3050,249,584
3051,249,936
3052,249,76
3053,249,226
3054,249,284
3055,249,318
3056,249,563
3057,249,736
3058,249,743
3059,249,1080
3060,249,1111
3061,249,134
3062,249,182
3063,249,1097
3064,249,1105
3065,249,263
3066,249,207
3067,249,132
3068,249,935
3069,249,1037
3070,249,16
3071,249,82
3072,249,83
3073,249,332
3074,249,596
3075,249,1166
3076,250,16
3077,250,194
3078,250,263
3079,250,439
3080,250,584
3081,250,935
3082,250,1073
3083,250,1151
3084,250,1168
3085,251,23
3086,251,395
3087,251,584
3088,251,936
3089,251,76
3090,251,226
3091,251,318
3092,251,563
3093,251,736
3094,251,743
3095,251,1080
3096,251,182
3097,251,740
3098,251,182
3099,251,1097
3100,251,1105
3101,251,338
3102,251,263
3103,251,935
3104,251,1037
3105,251,604
3106,251,16
3107,251,82
3108,251,83
3109,251,894
3110,251,1166
3111,251,484
3112,251,1111
3113,251,424
3114,251,1049
3115,251,280
3116,251,332
3117,251,596
3118,251,1089
3119,251,514
3120,251,1086
3121,251,114
3122,252,362
3123,252,395
3124,252,584
3125,252,936
3126,252,76
3127,252,226
3128,252,318
3129,252,563
3130,252,736
3131,252,743
3132,252,1080
3133,252,1147
3134,252,1097
3135,252,338
3136,252,424
3137,252,514
3138,252,263
3139,252,785
3140,252,280
3141,252,935
3142,252,1037
3143,252,604
3144,252,16
3145,252,82
3146,252,83
3147,252,596
3148,252,894
3149,252,1166
3150,252,284
3151,252,1111
3152,252,182
3153,252,332
3154,253,788
3155,253,23
3156,253,880
3157,253,395
3158,253,584
3159,253,936
3160,253,76
3161,253,226
3162,253,318
3163,253,563
3164,253,736
3165,253,743
3166,253,974
3167,253,1080
3168,253,1147
3169,253,1097
3170,253,424
3171,253,1049
3172,253,263
3173,253,935
3174,253,1037
3175,253,16
3176,253,83
3177,253,332
3178,253,926
3179,253,1166
3180,253,990
3181,254,16
3182,254,194
3183,254,263
3184,254,332
3185,254,338
3186,254,392
3187,254,564
3188,254,744
3189,254,792
3190,254,927
3191,254,935
3192,254,1168
3193,255,60
3194,255,175
3195,255,264
3196,255,596
3197,255,668
3198,255,743
3199,255,1166
3200,256,16
3201,256,265
3202,256,392
3203,256,542
3204,256,743
3205,256,792
3206,256,979
3207,256,1075
3208,256,1076
3209,257,295
3210,257,229
3211,257,584
3212,257,275
3213,257,76
3214,257,318
3215,257,484
3216,257,563
3217,257,743
3218,257,1080
3219,257,1147
3220,257,182
3221,257,1097
3222,257,1105
3223,257,263
3224,257,862
3225,257,16
3226,257,83
3227,257,270
3228,257,596
3229,257,894
3230,257,1166
3231,258,362
3232,258,23
3233,258,395
3234,258,584
3235,258,416
3236,258,936
3237,258,76
3238,258,226
3239,258,318
3240,258,563
3241,258,736
3242,258,743
3243,258,1038
3244,258,1080
3245,258,1111
3246,258,1147
3247,258,1105
3248,258,424
3249,258,1049
3250,258,263
3251,258,935
3252,258,16
3253,258,82
3254,258,83
3255,258,332
3256,258,1166
3257,259,114
3258,259,194
3259,259,264
3260,259,320
3261,259,332
3262,259,1089
3263,259,596
3264,259,668
3265,259,1073
3266,259,1168
3267,260,76
3268,260,83
3269,260,194
3270,260,236
3271,260,263
3272,260,270
3273,260,935
3274,260,1038
3275,261,16
3276,261,82
3277,261,83
3278,261,114
3279,261,194
3280,261,236
3281,261,267
3282,261,318
3283,261,564
3284,261,584
3285,261,596
3286,261,743
3287,261,792
3288,261,935
3289,261,979
3290,261,1166
3291,262,16
3292,262,318
3293,262,332
3294,262,338
3295,262,392
3296,262,395
3297,262,584
3298,262,935
3299,262,1076
3300,263,318
3301,263,392
3302,263,558
3303,263,894
3304,264,136
3305,264,194
3306,264,236
3307,264,263
3308,264,584
3309,264,743
3310,264,935
3311,264,1073
3312,264,1166
3313,265,362
3314,265,395
3315,265,584
3316,265,936
3317,265,226
3318,265,318
3319,265,563
3320,265,736
3321,265,743
3322,265,1080
3323,265,1111
3324,265,182
3325,265,182
3326,265,1097
3327,265,1105
3328,265,338
3329,265,424
3330,265,514
3331,265,263
3332,265,280
3333,265,935
3334,265,1037
3335,265,16
3336,265,332
3337,265,596
3338,265,1166
3339,265,229
3340,265,76
3341,265,284
3342,265,65
3343,265,114
3344,266,395
3345,266,584
3346,266,936
3347,266,76
3348,266,226
3349,266,284
3350,266,318
3351,266,563
3352,266,736
3353,266,743
3354,266,1038
3355,266,1080
3356,266,1111
3357,266,182
3358,266,1097
3359,266,1105
3360,266,424
3361,266,1049
3362,266,1086
3363,266,263
3364,266,280
3365,266,935
3366,266,1037
3367,266,16
3368,266,82
3369,266,83
3370,266,332
3371,266,1166
3372,266,182
3373,266,514
3374,266,596
3375,266,894
3376,267,82
3377,267,83
3378,267,107
3379,267,236
3380,267,270
3381,267,275
3382,267,723
3383,267,743
3384,267,931
3385,267,979
3386,267,1097
3387,268,83
3388,268,340
3389,268,986
3390,268,1073
3391,269,23
3392,269,82
3393,269,194
3394,269,263
3395,269,275
3396,269,392
3397,269,199
3398,269,723
3399,269,743
3400,269,979
3401,270,82
3402,270,83
3403,270,134
3404,270,194
3405,270,543
3406,270,275
3407,270,564
3408,270,584
3409,270,602
3410,270,743
3411,270,792
3412,270,919
3413,271,395
3414,271,584
3415,271,275
3416,271,936
3417,271,76
3418,271,318
3419,271,743
3420,271,1080
3421,271,134
3422,271,263
3423,271,280
3424,271,789
3425,271,935
3426,271,1037
3427,271,83
3428,271,894
3429,271,1166
3430,272,275
3431,272,76
3432,272,318
3433,272,383
3434,272,743
3435,272,1080
3436,272,1147
3437,272,1097
3438,272,369
3439,272,189
3440,272,16
3441,272,270
3442,272,894
3443,273,383
3444,273,979
3445,273,392
3446,273,270
3447,273,83
3448,273,318
3449,273,596
3450,273,1166
3451,273,1080
3452,274,275
3453,274,329
3454,274,392
3455,274,584
3456,274,596
3457,274,935
3458,274,1073
3459,274,1168
3460,275,405
3461,275,275
