id,food_no,ingre_no
7980,676,769
7981,676,963
7982,676,973
7983,676,1127
7984,676,1148
7985,677,16
7986,677,275
7987,677,318
7988,677,389
7989,677,657
7990,677,847
7991,677,1055
7992,677,1115
7993,678,16
7994,678,80
7995,678,81
7996,678,105
7997,678,133
7998,678,192
7999,678,258
8000,678,363
8001,678,574
8002,678,127
8003,678,779
8004,678,847
8005,678,920
8006,678,1146
8007,679,16
8008,679,136
8009,679,326
8010,679,574
8011,679,127
8012,679,779
8013,679,847
8014,679,920
8015,680,389
8016,680,574
8017,680,286
8018,680,687
8019,680,849
8020,680,921
8021,680,1115
8022,680,1125
8023,680,1129
8024,680,313
8025,680,360
8026,680,275
8027,680,920
8028,680,1020
8029,680,16
8030,680,880
8031,680,1000
8032,680,76
8033,680,1062
8034,680,668
8035,680,784
8036,680,810
8037,680,963
8038,681,389
8039,681,574
8040,681,921
8041,681,76
8042,681,313
8043,681,731
8044,681,1062
8045,681,360
8046,681,275
8047,681,920
8048,681,1020
8049,681,16
8050,681,80
8051,681,81
8052,681,586
8053,681,880
8054,681,668
8055,681,784
8056,682,107
8057,682,574
8058,682,270
8059,682,921
8060,682,76
8061,682,222
8062,682,313
8063,682,378
8064,682,476
8065,682,553
8066,682,731
8067,682,1062
8068,682,1127
8069,682,132
8070,682,1087
8071,682,585
8072,682,204
8073,682,363
8074,682,130
8075,682,187
8076,682,275
8077,682,920
8078,682,1020
8079,682,16
8080,682,81
8081,682,326
8082,682,586
8083,682,1146
8084,682,735
8085,682,880
8086,683,16
8087,683,222
8088,683,352
8089,683,442
8090,683,586
8091,683,657
8092,683,711
8093,683,731
8094,683,1087
8095,684,16
8096,684,80
8097,684,81
8098,684,222
8099,684,224
8100,684,231
8101,684,386
8102,684,574
8103,684,657
8104,684,731
8105,684,920
8106,684,1021
8107,684,1055
8108,685,224
8109,685,389
8110,685,574
8111,685,921
8112,685,222
8113,685,313
8114,685,476
8115,685,553
8116,685,648
8117,685,731
8118,685,1062
8119,685,1093
8120,685,180
8121,685,1087
8122,685,258
8123,685,735
8124,685,275
8125,685,920
8126,685,1020
8127,685,963
8128,685,16
8129,685,586
8130,685,1146
8131,685,374
8132,685,180
8133,685,1079
8134,685,112
8135,685,326
8136,685,1071
8137,685,784
8138,685,65
8139,686,224
8140,686,389
8141,686,574
8142,686,921
8143,686,222
8144,686,313
8145,686,553
8146,686,648
8147,686,731
8148,686,1062
8149,686,1071
8150,686,1093
8151,686,180
8152,686,374
8153,686,1087
8154,686,585
8155,686,204
8156,686,275
8157,686,668
8158,686,784
8159,686,920
8160,686,1020
8161,686,963
8162,686,16
8163,686,112
8164,686,586
8165,686,1146
8166,687,16
8167,687,80
8168,687,81
8169,687,112
8170,687,189
8171,687,192
8172,687,196
8173,687,224
8174,687,630
8175,687,724
8176,687,779
8177,687,920
8178,687,963
8179,687,1071
8180,688,16
8181,688,82
8182,688,112
8183,688,173
8184,688,192
8185,688,386
8186,688,546
8187,688,885
8188,688,724
8189,688,773
8190,688,957
8191,688,1087
8192,689,943
8193,689,849
8194,689,386
8195,689,586
8196,690,399
8197,690,23
8198,690,76
8199,690,222
8200,690,279
8201,690,476
8202,690,731
8203,690,1062
8204,690,1127
8205,690,132
8206,690,777
8207,690,1020
8208,690,80
8209,690,265
8210,691,16
8211,691,80
8212,691,192
8213,691,193
8214,691,326
8215,691,779
8216,691,855
8217,691,1055
8218,692,921
8219,692,378
8220,692,855
8221,692,920
8222,692,1020
8223,692,586
8224,692,1146
8225,693,185
8226,693,204
8227,693,386
8228,693,393
8229,693,553
8230,693,779
8231,693,904
8232,693,912
8233,693,962
8234,694,137
8235,694,204
8236,694,231
8237,694,326
8238,694,381
8239,694,386
8240,694,414
8241,694,553
8242,694,574
8243,694,586
8244,694,658
8245,694,769
8246,694,779
8247,694,855
8248,694,904
8249,694,963
8250,694,1057
8251,694,1148
8252,695,71
8253,695,81
8254,695,231
8255,695,265
8256,695,313
8257,695,630
8258,695,855
8259,695,962
8260,695,1146
8261,696,386
8262,696,476
8263,696,586
8264,696,858
8265,696,963
8266,697,16
8267,697,80
8268,697,81
8269,697,222
8270,697,348
8271,697,393
8272,697,1071
8273,697,658
8274,697,724
8275,697,731
8276,697,769
8277,697,779
8278,697,785
8279,697,861
8280,697,920
8281,698,107
8282,698,23
8283,698,866
8284,698,574
8285,698,788
8286,698,921
8287,698,76
8288,698,222
8289,698,313
8290,698,423
8291,698,476
8292,698,553
8293,698,724
8294,698,731
8295,698,769
8296,698,889
8297,698,1062
8298,698,1093
8299,698,1127
8300,698,728
8301,698,180
8302,698,258
8303,698,591
8304,698,157
8305,698,546
8306,698,773
8307,698,885
8308,698,1116
8309,698,261
8310,698,1020
8311,698,77
8312,698,16
8313,698,586
8314,698,880
8315,698,973
8316,699,16
8317,699,222
8318,699,586
8319,699,731
8320,699,865
8321,699,920
8322,699,943
8323,699,1087
8324,700,185
8325,700,106
8326,700,386
8327,700,586
8328,700,865
8329,700,962
8330,701,867
8331,701,586
8332,702,16
8333,702,192
8334,702,222
8335,702,231
8336,702,334
8337,702,646
8338,702,657
8339,702,731
8340,702,779
8341,702,920
8342,703,16
8343,703,80
8344,703,533
8345,703,326
8346,703,386
8347,703,416
8348,703,544
8349,703,586
8350,703,731
8351,703,920
8352,703,980
8353,703,1049
8354,703,1071
8355,703,1148
8356,704,16
8357,704,80
8358,704,81
8359,704,258
8360,704,326
8361,704,332
8362,704,779
8363,704,920
8364,704,1021
8365,704,1055
8366,704,1062
8367,704,1146
8368,705,23
8369,705,185
8370,705,192
8371,705,265
8372,705,270
8373,705,76
8374,705,370
8375,705,386
8376,705,586
8377,705,1062
8378,705,1079
8379,706,192
8380,706,231
8381,706,363
8382,706,187
8383,707,192
8384,707,963
8385,707,1146
8386,707,920
8387,707,657
8388,708,80
8389,708,81
8390,708,185
8391,708,231
8392,708,326
8393,708,548
8394,708,574
8395,708,731
8396,708,879
8397,708,904
8398,708,962
8399,708,1127
8400,709,80
8401,709,81
8402,709,231
8403,709,313
8404,709,326
8405,709,377
8406,709,386
8407,709,553
8408,709,731
8409,709,779
8410,709,879
8411,709,904
8412,709,962
8413,710,963
8414,710,574
8415,710,920
8416,710,1148
8417,710,554
8418,710,1131
8419,711,130
8420,711,920
8421,711,275
8422,711,325
8423,712,258
8424,712,731
8425,712,1057
8426,712,231
8427,712,265
8428,712,1058
8429,712,962
8430,712,16
8431,712,389
8432,712,574
8433,713,16
8434,713,81
8435,713,192
8436,713,193
8437,713,231
8438,713,574
8439,713,731
8440,713,885
8441,713,920
8442,713,962
8443,713,1055
8444,713,1131
8445,713,1146
8446,714,389
8447,714,574
8448,714,921
8449,714,76
8450,714,222
8451,714,279
8452,714,313
8453,714,377
8454,714,390
8455,714,553
8456,714,724
8457,714,731
8458,714,1021
8459,714,1062
8460,714,1093
8461,714,1127
8462,714,504
8463,714,1031
8464,714,848
8465,714,885
8466,714,920
8467,714,1020
8468,714,16
8469,714,80
8470,714,81
8471,714,326
8472,714,880
8473,714,1146
8474,715,354
8475,715,354
8476,715,574
8477,715,921
8478,715,132
8479,715,130
8480,715,275
8481,715,920
8482,715,1020
8483,715,81
8484,715,586
8485,715,880
8486,716,354
8487,716,354
8488,716,574
8489,716,921
8490,716,222
8491,716,731
8492,716,1093
8493,716,1
8494,716,130
8495,716,920
8496,716,318
8497,716,586
8498,716,658
8499,716,1146
8500,717,585
8501,717,889
8502,717,137
8503,717,1087
8504,717,1031
8505,717,963
8506,717,1121
8507,717,195
8508,717,112
8509,717,16
8510,717,323
8511,717,334
8512,717,574
8513,718,107
8514,718,921
8515,718,222
8516,718,313
8517,718,423
8518,718,476
8519,718,724
8520,718,731
8521,718,889
8522,718,957
8523,718,1062
8524,718,1093
8525,718,1127
8526,718,374
8527,718,728
8528,718,180
8529,718,1087
8530,718,204
8531,718,405
8532,718,591
8533,718,1137
8534,718,157
8535,718,546
8536,718,773
8537,718,885
8538,718,1116
8539,718,261
8540,718,920
8541,718,1020
8542,718,586
8543,718,880
8544,718,1146
8545,719,224
8546,719,866
8547,719,574
8548,719,921
8549,719,76
8550,719,222
8551,719,313
8552,719,423
8553,719,476
8554,719,724
8555,719,731
8556,719,889
8557,719,1021
8558,719,1062
8559,719,1093
8560,719,1127
8561,719,374
8562,719,728
8563,719,180
8564,719,1087
8565,719,258
8566,719,204
8567,719,261
8568,719,777
8569,719,920
8570,719,1020
8571,719,77
8572,719,16
8573,719,81
8574,719,112
8575,719,586
8576,719,880
8577,719,1146
8578,720,81
8579,720,192
8580,720,193
8581,720,326
8582,720,362
8583,720,386
8584,720,389
8585,720,442
8586,720,473
8587,720,574
8588,720,731
8589,720,900
8590,720,958
8591,720,1057
8592,720,1066
8593,720,1131
8594,721,16
8595,721,192
8596,721,386
8597,721,900
8598,721,779
8599,721,784
8600,721,1055
8601,722,900
8602,722,1060
8603,723,386
8604,723,574
8605,723,675
8606,723,320
8607,723,355
8608,724,107
8609,724,23
8610,724,866
8611,724,574
8612,724,788
8613,724,921
8614,724,423
8615,724,553
8616,724,724
8617,724,731
8618,724,769
8619,724,1062
8620,724,1127
8621,724,258
8622,724,261
8623,724,1020
8624,724,16
8625,724,586
8626,724,880
8627,724,973
8628,724,776
8629,724,222
8630,724,313
8631,724,312
8632,724,442
8633,724,784
8634,724,963
8635,724,911
8636,724,1146
8637,724,204
8638,725,354
8639,725,354
8640,725,23
8641,725,866
8642,725,574
8643,725,921
8644,725,222
8645,725,313
8646,725,423
8647,725,724
8648,725,731
8649,725,769
8650,725,1062
8651,725,1127
8652,725,258
8653,725,204
8654,725,261
8655,725,1020
8656,725,16
8657,725,586
8658,725,911
8659,725,880
8660,725,973
8661,725,457
8662,725,776
8663,725,943
8664,725,553
8665,725,668
8666,725,777
8667,725,784
8668,725,810
8669,725,920
8670,725,963
8671,725,1146
8672,725,788
8673,725,275
8674,725,352
8675,726,776
8676,726,23
8677,726,866
8678,726,574
8679,726,788
8680,726,222
8681,726,313
8682,726,724
8683,726,731
8684,726,1127
8685,726,258
8686,726,773
8687,726,1020
8688,726,586
8689,726,911
8690,726,973
8691,727,80
8692,727,81
8693,727,105
8694,727,231
8695,727,106
8696,727,586
8697,727,711
8698,727,731
8699,727,773
8700,727,962
8701,727,1021
8702,727,1082
8703,727,1148
8704,728,222
8705,728,386
8706,728,645
8707,728,731
8708,728,798
8709,728,1127
8710,729,16
8711,729,82
8712,729,112
8713,729,313
8714,729,393
8715,729,586
8716,729,711
8717,729,724
8718,729,731
8719,729,958
8720,729,1131
8721,729,1146
8722,730,107
8723,730,389
8724,730,574
8725,730,921
8726,730,222
8727,730,313
8728,730,539
8729,730,724
8730,730,731
8731,730,769
8732,730,1021
8733,730,504
8734,730,204
8735,730,130
8736,730,920
8737,730,512
8738,730,80
8739,730,969
8740,730,81
8741,730,586
8742,730,658
8743,730,279
8744,730,1062
8745,730,418
8746,730,352
8747,730,16
8748,730,1049
8749,730,982
8750,731,356
8751,731,107
8752,731,389
8753,731,574
8754,731,921
8755,731,76
8756,731,222
8757,731,313
8758,731,378
8759,731,724
8760,731,731
8761,731,1062
8762,731,204
8763,731,363
8764,731,735
8765,731,187
8766,731,980
8767,731,512
8768,731,16
8769,731,80
8770,731,969
8771,731,81
8772,731,586
8773,731,880
8774,731,1146
8775,732,372
8776,732,453
8777,732,1049
8778,732,731
8779,732,798
8780,733,60
8781,733,586
8782,733,1067
8783,734,30
8784,734,386
8785,734,442
8786,734,574
8787,734,586
8788,735,204
8789,735,478
8790,735,586
8791,735,657
8792,735,731
8793,735,776
8794,735,940
8795,735,1071
8796,735,1146
8797,736,354
8798,736,876
8799,736,943
8800,737,586
8801,737,943
8802,738,386
8803,738,574
8804,738,586
8805,738,921
8806,738,944
8807,739,81
8808,739,313
8809,739,334
8810,739,904
8811,739,912
8812,739,920
8813,739,921
8814,740,574
8815,740,921
8816,740,222
8817,740,313
8818,740,731
8819,740,925
8820,740,1062
8821,740,275
8822,740,920
8823,740,16
8824,740,80
8825,740,265
8826,740,586
8827,740,81
8828,741,574
8829,741,921
8830,741,222
8831,741,313
8832,741,377
8833,741,731
8834,741,769
8835,741,925
8836,741,1062
8837,741,364
8838,741,920
8839,741,16
8840,741,81
8841,741,586
8842,741,658
8843,741,880
8844,742,114
8845,742,270
8846,742,574
8847,742,586
8848,742,920
8849,742,925
8850,742,1055
8851,743,16
8852,743,60
8853,743,80
8854,743,81
8855,743,130
8856,743,414
8857,743,539
8858,743,574
8859,743,779
8860,743,920
8861,743,940
8862,744,16
8863,744,60
8864,744,80
8865,744,81
8866,744,130
8867,744,414
8868,744,539
8869,744,574
8870,744,779
8871,744,920
8872,744,940
8873,744,318
8874,744,504
8875,744,654
8876,744,731
8877,744,939
8878,744,1093
8879,744,1120
8880,744,1146
8881,745,16
8882,745,199
8883,745,318
8884,745,414
8885,745,574
8886,745,940
8887,745,1055
8888,745,1148
8889,746,81
8890,746,133
8891,746,231
8892,746,386
8893,746,657
8894,746,659
8895,746,939
8896,747,354
8897,747,389
8898,747,574
8899,747,921
8900,747,76
8901,747,222
8902,747,279
8903,747,313
8904,747,553
8905,747,724
8906,747,731
8907,747,1062
8908,747,1127
8909,747,132
8910,747,1
8911,747,363
8912,747,130
8913,747,810
8914,747,920
8915,747,1020
8916,747,16
8917,747,80
8918,747,81
8919,747,586
8920,747,880
8921,747,1146
8922,748,16
8923,748,318
8924,748,326
8925,748,586
8926,748,779
8927,748,414
8928,748,1146
8929,749,55
8930,749,318
8931,749,586
8932,749,130
8933,749,940
8934,750,204
8935,750,313
8936,750,414
8937,750,586
8938,750,784
8939,750,939
8940,751,180
8941,751,231
8942,751,586
8943,751,784
8944,751,941
8945,751,1055
8946,752,204
8947,752,400
8948,752,546
8949,752,586
8950,752,728
8951,752,731
8952,752,941
8953,752,962
8954,752,1131
8955,752,1146
8956,753,105
8957,753,131
8958,753,222
8959,753,386
8960,753,414
8961,753,711
8962,753,920
8963,753,939
8964,754,354
8965,754,354
8966,754,389
8967,754,574
8968,754,921
8969,754,76
8970,754,222
8971,754,279
8972,754,313
8973,754,199
8974,754,381
8975,754,539
8976,754,553
8977,754,724
8978,754,725
8979,754,731
8980,754,769
8981,754,302
8982,754,204
8983,754,130
8984,754,920
8985,754,1020
8986,754,512
8987,754,16
8988,754,80
8989,754,969
8990,754,81
8991,754,658
8992,754,78
8993,755,64
8994,755,574
8995,755,798
8996,755,944
8997,756,283
8998,756,574
8999,756,586
9000,756,866
9001,756,944
9002,757,127
9003,757,130
9004,757,137
9005,757,199
9006,757,380
9007,757,414
9008,757,735
9009,757,586
9010,757,711
9011,757,920
9012,757,1055
9013,758,16
9014,758,80
9015,758,81
9016,758,112
9017,758,192
9018,758,222
9019,758,231
9020,758,288
9021,758,334
9022,758,574
9023,758,731
9024,758,735
9025,758,779
9026,758,963
9027,758,973
9028,758,1082
9029,759,82
9030,759,112
9031,759,192
9032,759,193
9033,759,231
9034,759,326
9035,759,386
9036,759,574
9037,759,920
9038,759,218
9039,759,1055
9040,759,1112
9041,760,60
9042,760,222
9043,760,453
9044,760,654
9045,760,731
9046,760,779
9047,760,1093
9048,760,1109
9049,760,1119
9050,760,1121
9051,761,11
9052,761,192
9053,761,544
9054,761,574
9055,761,586
9056,761,711
9057,761,784
9058,761,962
9059,762,399
9060,762,23
9061,762,76
9062,762,222
9063,762,279
9064,762,390
9065,762,476
9066,762,674
9067,762,724
9068,762,731
9069,762,736
9070,762,925
9071,762,974
9072,762,1062
9073,762,1127
9074,762,204
9075,762,668
9076,762,777
9077,762,1020
9078,762,586
9079,762,880
9080,763,105
9081,763,231
9082,763,277
9083,763,222
9084,763,483
9085,763,586
9086,763,731
9087,763,919
9088,763,1079
9089,763,1127
9090,764,16
9091,764,23
9092,764,64
9093,764,137
9094,764,222
9095,764,231
9096,764,326
9097,764,386
9098,764,657
9099,764,731
9100,764,866
9101,764,1060
9102,765,921
9103,765,76
9104,765,222
9105,765,313
9106,765,731
9107,765,957
9108,765,1062
9109,765,275
9110,765,920
9111,765,81
9112,765,265
9113,765,586
9114,765,880
9115,766,192
9116,766,231
9117,766,270
9118,766,363
9119,766,377
9120,766,659
9121,766,711
9122,766,959
9123,766,962
9124,766,1131
9125,767,574
9126,767,921
9127,767,222
9128,767,313
9129,767,390
9130,767,631
9131,767,769
9132,767,1062
9133,767,585
9134,767,204
9135,767,130
9136,767,275
9137,767,920
9138,767,1020
9139,767,16
9140,767,586
9141,767,731
9142,768,16
9143,768,190
9144,768,192
9145,768,195
9146,768,231
9147,768,334
9148,768,574
9149,768,633
9150,768,920
9151,768,1055
9152,769,204
9153,769,386
9154,769,30
9155,769,574
9156,769,657
9157,769,971
9158,769,1014
9159,770,971
9160,770,204
9161,770,30
9162,770,574
9163,770,1027
9164,771,265
9165,771,275
9166,771,670
9167,771,972
9168,772,276
9169,772,71
9170,772,76
9171,772,279
9172,772,313
9173,772,382
9174,772,651
9175,772,423
9176,772,476
9177,772,553
9178,772,631
9179,772,731
9180,772,736
9181,772,1062
9182,772,363
9183,772,187
9184,772,963
9185,772,16
9186,772,81
9187,772,265
9188,772,586
9189,772,1146
9190,772,1127
9191,773,16
9192,773,81
9193,773,112
9194,773,130
9195,773,192
9196,773,326
9197,773,735
9198,773,586
9199,773,666
9200,773,773
9201,773,779
9202,773,920
9203,773,921
9204,774,80
9205,774,136
9206,774,265
9207,774,334
9208,774,731
9209,774,920
9210,774,974
9211,774,1131
9212,775,80
9213,775,136
9214,775,265
9215,775,334
9216,775,731
9217,775,920
9218,775,974
9219,775,1131
9220,776,63
9221,776,442
9222,776,574
9223,776,654
9224,777,16
9225,777,81
9226,777,130
9227,777,372
9228,777,414
9229,777,424
9230,777,574
9231,777,784
9232,777,939
9233,778,16
9234,778,190
9235,778,204
9236,778,326
9237,778,386
9238,778,574
9239,778,659
9240,778,731
9241,779,16
9242,779,80
9243,779,81
9244,779,386
9245,779,574
9246,779,645
9247,779,779
9248,780,60
9249,780,30
9250,780,574
9251,780,687
9252,780,1027
9253,781,152
9254,781,192
9255,781,442
9256,781,1096
9257,782,574
9258,782,921
9259,782,222
9260,782,313
9261,782,724
9262,782,731
9263,782,982
9264,782,1062
9265,782,364
9266,782,920
9267,782,16
9268,782,80
9269,782,81
9270,782,586
9271,782,658
9272,782,880
9273,783,16
9274,783,60
9275,783,208
9276,783,213
9277,783,386
9278,783,400
9279,783,442
9280,783,498
9281,783,574
9282,783,586
9283,783,658
9284,783,798
9285,783,1008
9286,783,1060
9287,783,1067
9288,783,1146
9289,784,16
9290,784,110
9291,784,313
9292,784,326
9293,784,331
9294,784,731
9295,784,779
9296,784,815
9297,784,920
9298,784,962
9299,784,207
9300,785,16
9301,785,112
9302,785,192
9303,785,215
9304,785,386
9305,785,389
9306,785,393
9307,785,574
9308,785,586
9309,785,784
9310,785,963
9311,785,1067
9312,785,1100
9313,785,1146
9314,786,386
9315,786,574
9316,786,586
9317,786,658
9318,787,318
9319,787,724
9320,787,207
9321,788,60
9322,788,731
9323,788,798
9324,788,990
9325,788,1118
9326,789,776
9327,789,23
9328,789,64
9329,789,866
9330,789,574
9331,789,788
9332,789,222
9333,789,313
9334,789,487
9335,789,731
9336,789,1048
9337,789,1093
9338,789,1127
9339,789,180
9340,789,504
9341,789,214
9342,789,258
9343,789,53
9344,789,1020
9345,789,586
9346,789,989
9347,789,1146
9348,790,60
9349,790,442
9350,790,574
9351,790,798
9352,791,81
9353,791,114
9354,791,134
9355,791,313
9356,791,362
9357,791,423
9358,791,574
9359,791,731
9360,791,1055
9361,791,1062
9362,792,130
9363,792,237
9364,792,318
9365,792,414
9366,792,574
9367,792,586
9368,792,658
9369,792,769
9370,793,76
9371,793,81
9372,793,231
9373,793,313
9374,793,377
9375,793,386
9376,793,393
9377,793,553
9378,793,731
9379,793,779
9380,793,904
9381,793,1009
9382,793,1146
9383,794,1009
9384,794,731
9385,794,222
9386,794,1089
9387,794,386
9388,794,16
9389,794,574
9390,794,81
9391,794,192
9392,794,920
9393,794,1146
9394,795,372
9395,795,728
9396,795,731
9397,795,780
9398,795,1048
9399,795,1049
9400,795,1093
9401,795,1118
9402,796,222
9403,796,270
9404,796,286
9405,796,574
9406,796,586
9407,796,592
9408,796,738
9409,796,769
9410,796,1055
9411,796,1131
9412,797,15
9413,797,16
9414,797,80
9415,797,81
9416,797,231
9417,797,493
9418,797,574
9419,797,731
9420,797,920
9421,797,1021
9422,798,81
9423,798,192
9424,798,586
9425,798,1062
9426,798,920
9427,798,1021
9428,798,1055
9429,799,81
9430,799,105
9431,799,231
9432,799,313
9433,799,363
9434,799,377
9435,799,585
9436,799,586
9437,799,920
9438,799,1021
9439,799,1146
9440,800,354
9441,800,354
9442,800,574
9443,800,921
9444,800,76
9445,800,313
9446,800,378
9447,800,476
9448,800,553
9449,800,731
9450,800,1021
9451,800,1062
9452,800,1127
9453,800,204
9454,800,363
9455,800,366
9456,800,546
9457,800,548
9458,800,130
9459,800,187
9460,800,16
9461,800,81
9462,800,586
9463,800,1146
9464,801,81
9465,801,105
9466,801,192
9467,801,231
9468,801,265
9469,801,648
9470,801,670
9471,801,958
9472,801,1021
9473,801,1131
9474,802,81
9475,802,136
9476,802,186
9477,802,192
9478,802,265
9479,802,270
9480,802,386
9481,802,666
9482,802,904
9483,802,920
9484,802,962
9485,802,1021
9486,803,81
9487,803,136
9488,803,313
9489,803,476
9490,803,574
9491,803,586
9492,803,658
9493,803,712
9494,803,904
9495,803,920
9496,803,1021
9497,804,921
9498,804,313
9499,804,1021
9500,804,1062
9501,804,275
9502,804,920
9503,804,16
9504,804,81
9505,804,586
9506,805,16
9507,805,80
9508,805,81
9509,805,112
9510,805,131
9511,805,192
9512,805,231
9513,805,326
9514,805,414
9515,805,574
9516,805,731
9517,805,920
9518,805,1021
9519,805,1055
9520,806,16
9521,806,80
9522,806,81
9523,806,222
9524,806,224
9525,806,231
9526,806,386
9527,806,574
9528,806,657
9529,806,731
9530,806,920
9531,806,1021
9532,806,1055
9533,807,76
9534,807,313
9535,807,377
9536,807,553
9537,807,731
9538,807,1062
9539,807,132
9540,807,258
9541,807,363
9542,807,405
9543,807,548
9544,807,187
9545,807,963
9546,807,16
9547,807,81
9548,807,265
9549,807,586
9550,807,1020
9551,807,880
9552,807,1146
9553,808,16
9554,808,326
9555,808,389
9556,808,574
9557,808,920
9558,808,1055
9559,809,60
9560,809,222
9561,809,372
9562,809,487
9563,809,586
9564,809,731
9565,809,980
9566,809,1071
9567,809,1127
9568,809,1146
9569,810,192
9570,810,453
9571,810,644
9572,810,727
9573,810,731
9574,810,798
9575,810,1064
9576,810,1067
9577,810,1148
9578,810,561
9579,811,93
9580,811,442
9581,811,487
9582,811,586
9583,811,731
9584,811,966
9585,811,1057
9586,811,1136
9587,811,1146
9588,812,71
9589,812,81
9590,812,82
9591,812,187
9592,812,231
9593,812,630
9594,813,16
9595,813,112
9596,813,222
9597,813,386
9598,813,400
9599,813,574
9600,813,657
9601,813,658
9602,813,731
9603,813,866
9604,813,1060
9605,813,1071
9606,813,1087
9607,814,965
9608,814,609
9609,814,1087
9610,814,390
9611,814,1131
9612,814,204
9613,814,130
9614,814,920
9615,814,586
9616,814,16
9617,814,574
9618,814,1148
9619,815,192
9620,815,276
9621,815,586
9622,815,670
9623,815,815
9624,815,944
9625,815,1044
9626,816,147
9627,816,192
9628,816,231
9629,816,275
9630,816,386
9631,816,574
9632,816,657
9633,816,920
9634,816,1055
9635,817,192
9636,817,574
9637,817,586
9638,817,731
9639,817,784
9640,817,1051
9641,817,1048
9642,817,1067
9643,818,270
9644,818,921
9645,818,76
9646,818,313
9647,818,1053
9648,818,275
9649,818,920
9650,818,265
9651,818,586
9652,819,80
9653,819,81
9654,819,192
9655,819,574
9656,819,658
9657,819,731
9658,819,904
9659,819,920
9660,819,1053
9661,819,1055
9662,820,389
9663,820,574
9664,820,921
9665,820,76
9666,820,313
9667,820,377
9668,820,731
9669,820,769
9670,820,1062
9671,820,332
9672,820,364
9673,820,1053
9674,820,275
9675,820,920
9676,820,16
9677,820,80
9678,820,81
9679,820,265
9680,820,326
9681,820,586
9682,820,658
9683,820,880
9684,821,81
9685,821,192
9686,821,362
9687,821,386
9688,821,574
9689,821,912
9690,822,136
9691,822,313
9692,822,331
9693,822,389
9694,822,574
9695,822,586
9696,822,658
9697,823,574
9698,823,921
9699,823,313
9700,823,1063
9701,823,275
9702,823,920
9703,823,1020
9704,823,586
9705,824,399
9706,824,866
9707,824,574
9708,824,76
9709,824,222
9710,824,731
9711,824,204
9712,824,1063
9713,824,1020
9714,824,586
9715,824,880
9716,825,16
9717,825,81
9718,825,135
9719,825,192
9720,825,275
9721,825,476
9722,825,574
9723,825,658
9724,825,731
9725,826,23
9726,826,586
9727,826,731
9728,827,399
9729,827,943
9730,827,76
9731,827,222
9732,827,313
9733,827,476
9734,827,731
9735,827,1062
9736,827,1127
9737,827,204
9738,827,405
9739,827,1137
9740,827,546
9741,827,773
9742,827,668
9743,827,1020
9744,827,586
9745,828,16
9746,828,112
9747,828,192
9748,828,193
9749,828,231
9750,828,332
9751,828,374
9752,828,426
9753,828,551
9754,828,728
9755,828,747
9756,828,920
9757,828,957
9758,828,963
9759,828,1071
9760,828,1087
9761,828,1112
9762,828,1146
9763,829,136
9764,829,386
9765,829,586
9766,829,666
9767,829,943
9768,829,1075
9769,830,586
9770,830,738
9771,830,745
9772,830,798
9773,831,147
9774,831,222
9775,831,386
9776,831,944
9777,832,117
9778,832,326
9779,832,386
9780,832,574
9781,832,586
9782,832,866
9783,832,944
9784,832,1075
9785,833,30
9786,833,205
9787,833,386
9788,833,574
9789,833,586
9790,833,798
9791,834,489
9792,834,711
9793,834,731
9794,834,1052
9795,834,1064
9796,834,1096
9797,834,1108
9798,835,23
9799,835,318
9800,835,453
9801,835,654
9802,835,731
9803,835,1008
9804,835,1096
9805,836,372
9806,836,586
9807,836,731
9808,836,1048
9809,836,1064
9810,836,1087
9811,836,1146
9812,837,112
9813,837,192
9814,837,222
9815,837,231
9816,837,275
9817,837,731
9818,837,904
9819,837,1055
9820,837,1087
9821,838,16
9822,838,222
9823,838,352
9824,838,442
9825,838,586
9826,838,657
9827,838,711
9828,838,731
9829,838,1087
9830,839,60
9831,839,222
9832,839,231
9833,839,270
9834,839,400
9835,839,731
9836,839,866
9837,839,1087
9838,840,80
9839,840,81
9840,840,136
9841,840,192
9842,840,195
9843,840,265
9844,840,332
9845,840,574
9846,840,920
9847,840,1089
9848,841,16
9849,841,48
9850,841,192
9851,841,386
9852,841,574
9853,841,657
9854,841,920
9855,841,1055
9856,841,1089
9857,842,81
9858,842,105
9859,842,136
9860,842,192
9861,842,231
9862,842,323
9863,842,400
9864,842,574
9865,842,16
9866,842,920
9867,842,962
9868,842,1089
9869,842,1131
9870,843,389
9871,843,574
9872,843,921
9873,843,313
9874,843,1090
9875,843,731
9876,843,332
9877,843,364
9878,843,275
9879,843,920
9880,843,16
9881,843,80
9882,843,81
9883,843,586
9884,843,880
9885,844,30
9886,844,60
9887,844,318
9888,844,372
9889,844,442
9890,844,574
9891,844,586
9892,844,731
9893,844,778
9894,844,798
9895,844,1008
9896,844,1067
9897,844,1146
9898,845,80
9899,845,81
9900,845,136
9901,845,137
9902,845,192
9903,845,222
9904,845,574
9905,845,658
9906,845,731
9907,845,1097
9908,846,23
9909,846,222
9910,846,258
9911,846,731
9912,846,1008
9913,847,230
9914,847,313
9915,847,586
9916,847,739
9917,847,825
9918,847,1140
9919,848,60
9920,848,192
9921,848,231
9922,848,386
9923,848,442
9924,848,478
9925,848,574
9926,848,731
9927,848,904
9928,848,940
9929,848,1008
9930,848,1089
9931,849,372
9932,849,1112
9933,850,16
9934,850,80
9935,850,81
